date,prefecture,Αμόλυβδη 95,Αμόλυβδη 100,Diesel Κίνησης,Autogas,Diesel Θέρμανσης,Super
2023-01-23,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.89,2.067,1.794,0.974,1.28,
2023-01-24,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.896,2.068,1.799,0.975,1.285,
2023-01-25,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.903,2.086,1.805,0.98,1.289,
2023-01-26,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.903,2.086,1.805,0.98,1.289,
2023-01-27,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.912,2.093,1.815,0.997,1.296,
2023-01-28,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.913,2.099,1.815,1.0,1.288,
2023-01-29,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.915,2.098,1.816,1.0,1.289,
2023-01-30,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.916,2.103,1.817,1.001,1.287,
2023-01-31,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.915,2.099,1.815,1.002,1.279,
2023-02-01,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.916,2.106,1.812,1.002,1.266,
2023-02-02,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.916,2.105,1.804,1.004,1.257,
2023-02-03,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.913,2.098,1.796,1.022,1.245,
2023-02-04,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.909,2.097,1.787,1.022,1.227,
2023-02-05,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.91,2.094,1.786,1.023,1.224,
2023-02-07,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.905,2.097,1.77,1.026,1.202,
2023-02-08,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.897,2.099,1.752,1.032,1.193,
2023-02-09,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.894,2.092,1.735,1.03,1.181,
2023-02-10,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.892,2.086,1.724,1.028,1.169,
2023-02-11,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.893,2.087,1.72,1.03,1.169,
2023-02-12,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.891,2.086,1.717,1.03,1.171,
2023-02-13,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.892,2.083,1.717,1.022,1.172,
2023-02-14,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.895,2.084,1.717,1.019,1.175,
2023-02-15,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.898,2.091,1.719,1.019,1.177,
2023-02-16,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.899,2.095,1.718,1.019,1.178,
2023-02-17,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.901,2.089,1.718,1.019,1.178,
2023-02-18,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.902,2.087,1.718,1.019,1.178,
2023-02-19,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.902,2.086,1.717,1.018,1.178,
2023-02-20,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.902,2.086,1.715,1.018,1.178,
2023-02-21,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.901,2.086,1.713,1.02,1.178,
2023-02-22,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.901,2.091,1.71,1.02,1.176,
2023-02-23,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.9,2.087,1.707,1.019,1.174,
2023-02-24,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.9,2.086,1.705,1.027,1.171,
2023-02-25,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.898,2.089,1.702,1.029,1.17,
